"Sample.ID","Lifestage","Gut.Region","Stage.Gut","Sex","Domain","Phylum","Family","Abundance","totalAbun","relativeAbun"
"Ileum9","larva","ileum","Larval ileum","","Bacteria","Acidobacteria","Unknown Family",34,16909,0.201076349872849
"Ileum9","larva","ileum","Larval ileum","","Bacteria","Actinobacteria","67-14",518,16909,3.06345733041575
"Ileum9","larva","ileum","Larval ileum","","Bacteria","Actinobacteria","Acidothermaceae",59,16909,0.348926607132296
"Ileum9","larva","ileum","Larval ileum","","Bacteria","Actinobacteria","Cellulomonadaceae",130,16909,0.768821337749128
"Ileum9","larva","ileum","Larval ileum","","Bacteria","Actinobacteria","Cryptosporangiaceae",4,16909,0.0236560411615116
"Ileum9","larva","ileum","Larval ileum","","Bacteria","Actinobacteria","Demequinaceae",4,16909,0.0236560411615116
"Ileum9","larva","ileum","Larval ileum","","Bacteria","Actinobacteria","Frankiaceae",101,16909,0.597315039328168
"Ileum9","larva","ileum","Larval ileum","","Bacteria","Actinobacteria","Gaiellaceae",532,16909,3.14625347448105
"Ileum9","larva","ileum","Larval ileum","","Bacteria","Actinobacteria","Geodermatophilaceae",23,16909,0.136022236678692
"Ileum9","larva","ileum","Larval ileum","","Bacteria","Actinobacteria","Iamiaceae",31,16909,0.183334319001715
"Ileum9","larva","ileum","Larval ileum","","Bacteria","Actinobacteria","Ilumatobacteraceae",147,16909,0.869359512685552
"Ileum9","larva","ileum","Larval ileum","","Bacteria","Actinobacteria","Intrasporangiaceae",80,16909,0.473120823230232
"Ileum9","larva","ileum","Larval ileum","","Bacteria","Actinobacteria","Kineosporiaceae",324,16909,1.91613933408244
"Ileum9","larva","ileum","Larval ileum","","Bacteria","Actinobacteria","Microbacteriaceae",80,16909,0.473120823230232
"Ileum9","larva","ileum","Larval ileum","","Bacteria","Actinobacteria","Micrococcaceae",431,16909,2.54893843515288
"Ileum9","larva","ileum","Larval ileum","","Bacteria","Actinobacteria","Micromonosporaceae",1108,16909,6.55272340173872
"Ileum9","larva","ileum","Larval ileum","","Bacteria","Actinobacteria","Microtrichaceae",18,16909,0.106452185226802
"Ileum9","larva","ileum","Larval ileum","","Bacteria","Actinobacteria","Mycobacteriaceae",158,16909,0.934413625879709
"Ileum9","larva","ileum","Larval ileum","","Bacteria","Actinobacteria","Nakamurellaceae",31,16909,0.183334319001715
"Ileum9","larva","ileum","Larval ileum","","Bacteria","Actinobacteria","Nocardioidaceae",592,16909,3.50109409190372
"Ileum9","larva","ileum","Larval ileum","","Bacteria","Actinobacteria","Promicromonosporaceae",51,16909,0.301614524809273
"Ileum9","larva","ileum","Larval ileum","","Bacteria","Actinobacteria","Pseudonocardiaceae",403,16909,2.3833461470223
"Ileum9","larva","ileum","Larval ileum","","Bacteria","Actinobacteria","Rubrobacteriaceae",2,16909,0.0118280205807558
"Ileum9","larva","ileum","Larval ileum","","Bacteria","Actinobacteria","Solirubrobacteraceae",479,16909,2.83281092909102
"Ileum9","larva","ileum","Larval ileum","","Bacteria","Actinobacteria","Sporichthyaceae",28,16909,0.165592288130581
"Ileum9","larva","ileum","Larval ileum","","Bacteria","Actinobacteria","Streptomycetaceae",100,16909,0.591401029037791
"Ileum9","larva","ileum","Larval ileum","","Bacteria","Actinobacteria","Streptosporangiaceae",67,16909,0.39623868945532
"Ileum9","larva","ileum","Larval ileum","","Bacteria","Actinobacteria","Thermomonosporaceae",66,16909,0.390324679164942
"Ileum9","larva","ileum","Larval ileum","","Bacteria","Actinobacteria","uncultured",823,16909,4.86723046898102
"Ileum9","larva","ileum","Larval ileum","","Bacteria","Actinobacteria","uncultured bacterium",127,16909,0.751079306877994
"Ileum9","larva","ileum","Larval ileum","","Bacteria","Bacteroidetes","Dysgonomonadaceae",2,16909,0.0118280205807558
"Ileum9","larva","ileum","Larval ileum","","Bacteria","Bacteroidetes","Paludibacteraceae",14,16909,0.0827961440652907
"Ileum9","larva","ileum","Larval ileum","","Bacteria","Bacteroidetes","Rikenellaceae",2,16909,0.0118280205807558
"Ileum9","larva","ileum","Larval ileum","","Bacteria","Chloroflexi","A4b",21,16909,0.124194216097936
"Ileum9","larva","ileum","Larval ileum","","Bacteria","Chloroflexi","AKYG1722",22,16909,0.130108226388314
"Ileum9","larva","ileum","Larval ileum","","Bacteria","Chloroflexi","Caldilineaceae",26,16909,0.153764267549826
"Ileum9","larva","ileum","Larval ileum","","Bacteria","Chloroflexi","Chloroflexaceae",62,16909,0.36666863800343
"Ileum9","larva","ileum","Larval ileum","","Bacteria","Chloroflexi","JG30-KF-CM45",264,16909,1.56129871665977
"Ileum9","larva","ileum","Larval ileum","","Bacteria","Chloroflexi","Ktedonobacteraceae",54,16909,0.319356555680407
"Ileum9","larva","ileum","Larval ileum","","Bacteria","Chloroflexi","metagenome",18,16909,0.106452185226802
"Ileum9","larva","ileum","Larval ileum","","Bacteria","Chloroflexi","Roseiflexaceae",61,16909,0.360754627713052
"Ileum9","larva","ileum","Larval ileum","","Bacteria","Chloroflexi","Thermomicrobiaceae",2,16909,0.0118280205807558
"Ileum9","larva","ileum","Larval ileum","","Bacteria","Chloroflexi","uncultured bacterium",56,16909,0.331184576261163
"Ileum9","larva","ileum","Larval ileum","","Bacteria","Chloroflexi","uncultured Chloroflexi bacterium",16,16909,0.0946241646460465
"Ileum9","larva","ileum","Larval ileum","","Bacteria","Chloroflexi","wastewater metagenome",7,16909,0.0413980720326453
"Ileum9","larva","ileum","Larval ileum","","Bacteria","Elusimicrobia","Endomicrobiaceae",4,16909,0.0236560411615116
"Ileum9","larva","ileum","Larval ileum","","Bacteria","Entotheonellaeota","Entotheonellaceae",9,16909,0.0532260926134012
"Ileum9","larva","ileum","Larval ileum","","Bacteria","Firmicutes","Alicyclobacillaceae",2,16909,0.0118280205807558
"Ileum9","larva","ileum","Larval ileum","","Bacteria","Firmicutes","Bacillaceae",287,16909,1.69732095333846
"Ileum9","larva","ileum","Larval ileum","","Bacteria","Firmicutes","Christensenellaceae",5,16909,0.0295700514518895
"Ileum9","larva","ileum","Larval ileum","","Bacteria","Firmicutes","Enterococcaceae",5,16909,0.0295700514518895
"Ileum9","larva","ileum","Larval ileum","","Bacteria","Firmicutes","Erysipelotrichaceae",10,16909,0.0591401029037791
"Ileum9","larva","ileum","Larval ileum","","Bacteria","Firmicutes","Lachnospiraceae",125,16909,0.739251286297238
"Ileum9","larva","ileum","Larval ileum","","Bacteria","Firmicutes","Paenibacillaceae",9,16909,0.0532260926134012
"Ileum9","larva","ileum","Larval ileum","","Bacteria","Firmicutes","Peptococcaceae",8,16909,0.0473120823230232
"Ileum9","larva","ileum","Larval ileum","","Bacteria","Firmicutes","Ruminococcaceae",47,16909,0.277958483647762
"Ileum9","larva","ileum","Larval ileum","","Bacteria","Firmicutes","Thermoactinomycetaceae",5,16909,0.0295700514518895
"Ileum9","larva","ileum","Larval ileum","","Bacteria","Firmicutes","uncultured",2,16909,0.0118280205807558
"Ileum9","larva","ileum","Larval ileum","","Bacteria","Gemmatimonadetes","Gemmatimonadaceae",45,16909,0.266130463067006
"Ileum9","larva","ileum","Larval ileum","","Bacteria","Planctomycetes","Gemmataceae",1058,16909,6.25702288721982
"Ileum9","larva","ileum","Larval ileum","","Bacteria","Planctomycetes","Isosphaeraceae",297,16909,1.75646105624224
"Ileum9","larva","ileum","Larval ileum","","Bacteria","Planctomycetes","Phycisphaeraceae",4,16909,0.0236560411615116
"Ileum9","larva","ileum","Larval ileum","","Bacteria","Planctomycetes","Pirellulaceae",1219,16909,7.20917854397067
"Ileum9","larva","ileum","Larval ileum","","Bacteria","Planctomycetes","Rubinisphaeraceae",151,16909,0.893015553847064
"Ileum9","larva","ileum","Larval ileum","","Bacteria","Planctomycetes","uncultured",126,16909,0.745165296587616
"Ileum9","larva","ileum","Larval ileum","","Bacteria","Planctomycetes","uncultured bacterium",25,16909,0.147850257259448
"Ileum9","larva","ileum","Larval ileum","","Bacteria","Planctomycetes","WD2101 soil group",131,16909,0.774735348039506
"Ileum9","larva","ileum","Larval ileum","","Bacteria","Proteobacteria","A0839",6,16909,0.0354840617422674
"Ileum9","larva","ileum","Larval ileum","","Bacteria","Proteobacteria","Acetobacteraceae",9,16909,0.0532260926134012
"Ileum9","larva","ileum","Larval ileum","","Bacteria","Proteobacteria","Archangiaceae",38,16909,0.22473239103436
"Ileum9","larva","ileum","Larval ileum","","Bacteria","Proteobacteria","Azospirillaceae",3,16909,0.0177420308711337
"Ileum9","larva","ileum","Larval ileum","","Bacteria","Proteobacteria","bacteriap25",28,16909,0.165592288130581
"Ileum9","larva","ileum","Larval ileum","","Bacteria","Proteobacteria","Beijerinckiaceae",42,16909,0.248388432195872
"Ileum9","larva","ileum","Larval ileum","","Bacteria","Proteobacteria","BIrii41",43,16909,0.25430244248625
"Ileum9","larva","ileum","Larval ileum","","Bacteria","Proteobacteria","Burkholderiaceae",100,16909,0.591401029037791
"Ileum9","larva","ileum","Larval ileum","","Bacteria","Proteobacteria","Caulobacteraceae",6,16909,0.0354840617422674
"Ileum9","larva","ileum","Larval ileum","","Bacteria","Proteobacteria","Clade I",4,16909,0.0236560411615116
"Ileum9","larva","ileum","Larval ileum","","Bacteria","Proteobacteria","D05-2",6,16909,0.0354840617422674
"Ileum9","larva","ileum","Larval ileum","","Bacteria","Proteobacteria","Desulfarculaceae",16,16909,0.0946241646460465
"Ileum9","larva","ileum","Larval ileum","","Bacteria","Proteobacteria","Devosiaceae",22,16909,0.130108226388314
"Ileum9","larva","ileum","Larval ileum","","Bacteria","Proteobacteria","Dongiaceae",2,16909,0.0118280205807558
"Ileum9","larva","ileum","Larval ileum","","Bacteria","Proteobacteria","Geobacteraceae",7,16909,0.0413980720326453
"Ileum9","larva","ileum","Larval ileum","","Bacteria","Proteobacteria","Haliangiaceae",18,16909,0.106452185226802
"Ileum9","larva","ileum","Larval ileum","","Bacteria","Proteobacteria","Hyphomicrobiaceae",219,16909,1.29516825359276
"Ileum9","larva","ileum","Larval ileum","","Bacteria","Proteobacteria","KF-JG30-B3",13,16909,0.0768821337749128
"Ileum9","larva","ileum","Larval ileum","","Bacteria","Proteobacteria","Labraceae",21,16909,0.124194216097936
"Ileum9","larva","ileum","Larval ileum","","Bacteria","Proteobacteria","metagenome",8,16909,0.0473120823230232
"Ileum9","larva","ileum","Larval ileum","","Bacteria","Proteobacteria","Methyloligellaceae",14,16909,0.0827961440652907
"Ileum9","larva","ileum","Larval ileum","","Bacteria","Proteobacteria","Nitrosomonadaceae",18,16909,0.106452185226802
"Ileum9","larva","ileum","Larval ileum","","Bacteria","Proteobacteria","Oligoflexaceae",14,16909,0.0827961440652907
"Ileum9","larva","ileum","Larval ileum","","Bacteria","Proteobacteria","Phaselicystidaceae",1,16909,0.0059140102903779
"Ileum9","larva","ileum","Larval ileum","","Bacteria","Proteobacteria","Polyangiaceae",12,16909,0.0709681234845349
"Ileum9","larva","ileum","Larval ileum","","Bacteria","Proteobacteria","Reyranellaceae",200,16909,1.18280205807558
"Ileum9","larva","ileum","Larval ileum","","Bacteria","Proteobacteria","Rhizobiaceae",160,16909,0.946241646460465
"Ileum9","larva","ileum","Larval ileum","","Bacteria","Proteobacteria","Rhizobiales Incertae Sedis",12,16909,0.0709681234845349
"Ileum9","larva","ileum","Larval ileum","","Bacteria","Proteobacteria","Rhodobacteraceae",23,16909,0.136022236678692
"Ileum9","larva","ileum","Larval ileum","","Bacteria","Proteobacteria","Rhodomicrobiaceae",14,16909,0.0827961440652907
"Ileum9","larva","ileum","Larval ileum","","Bacteria","Proteobacteria","Rhodopirillaceae",4,16909,0.0236560411615116
"Ileum9","larva","ileum","Larval ileum","","Bacteria","Proteobacteria","Sandaracinaceae",87,16909,0.514518895262878
"Ileum9","larva","ileum","Larval ileum","","Bacteria","Proteobacteria","SC-I-84",7,16909,0.0413980720326453
"Ileum9","larva","ileum","Larval ileum","","Bacteria","Proteobacteria","Sphingomonadaceae",179,16909,1.05860784197765
"Ileum9","larva","ileum","Larval ileum","","Bacteria","Proteobacteria","Steroidobacteraceae",3,16909,0.0177420308711337
"Ileum9","larva","ileum","Larval ileum","","Bacteria","Proteobacteria","uncultured",51,16909,0.301614524809273
"Ileum9","larva","ileum","Larval ileum","","Bacteria","Proteobacteria","uncultured bacterium",42,16909,0.248388432195872
"Ileum9","larva","ileum","Larval ileum","","Bacteria","Proteobacteria","Unknown Family",23,16909,0.136022236678692
"Ileum9","larva","ileum","Larval ileum","","Bacteria","Proteobacteria","Xanthobacteraceae",1313,16909,7.76509551126619
"Ileum9","larva","ileum","Larval ileum","","Bacteria","Proteobacteria","Xanthomonadaceae",21,16909,0.124194216097936
"Ileum9","larva","ileum","Larval ileum","","Bacteria","Rokubacteria","uncultured bacterium",28,16909,0.165592288130581
"Ileum9","larva","ileum","Larval ileum","","Bacteria","Tenericutes","Anaeroplasmataceae",725,16909,4.28765746052398
"Ileum9","larva","ileum","Larval ileum","","Bacteria","Verrucomicrobia","Chthoniobacteraceae",1163,16909,6.8779939677095
"Ileum9","larva","ileum","Larval ileum","","Bacteria","Verrucomicrobia","Pedosphaeraceae",10,16909,0.0591401029037791
"Ileum9","larva","ileum","Larval ileum","","Bacteria","Verrucomicrobia","Rubritaleaceae",33,16909,0.195162339582471
"Ileum9","larva","ileum","Larval ileum","","Bacteria","Verrucomicrobia","Terrimicrobiaceae",6,16909,0.0354840617422674
"Ileum9","larva","ileum","Larval ileum","","Bacteria","Verrucomicrobia","Verrucomicrobiaceae",79,16909,0.467206812939855
"Ileum9","larva","ileum","Larval ileum","","Bacteria","Verrucomicrobia","Xiphinematobacteraceae",26,16909,0.153764267549826
"Lmid2","larva","midgut","Larval midgut","","Archaea","Thaumarchaeota","Nitrososphaeraceae",16,3907,0.409521371896596
"Lmid2","larva","midgut","Larval midgut","","Bacteria","Acidobacteria","Blastocatellaceae",111,3907,2.84105451753263
"Lmid2","larva","midgut","Larval midgut","","Bacteria","Acidobacteria","Pyrinomonadaceae",42,3907,1.07499360122856
"Lmid2","larva","midgut","Larval midgut","","Bacteria","Acidobacteria","Solibacteraceae (Subgroup 3)",9,3907,0.230355771691835
"Lmid2","larva","midgut","Larval midgut","","Bacteria","Acidobacteria","uncultured bacterium",71,3907,1.81725108779114
"Lmid2","larva","midgut","Larval midgut","","Bacteria","Acidobacteria","uncultured soil bacterium",14,3907,0.358331200409521
"Lmid2","larva","midgut","Larval midgut","","Bacteria","Acidobacteria","Unknown Family",3,3907,0.0767852572306117
"Lmid2","larva","midgut","Larval midgut","","Bacteria","Actinobacteria","67-14",138,3907,3.53212183260814
"Lmid2","larva","midgut","Larval midgut","","Bacteria","Actinobacteria","Acidothermaceae",41,3907,1.04939851548503
"Lmid2","larva","midgut","Larval midgut","","Bacteria","Actinobacteria","Cellulomonadaceae",13,3907,0.332736114665984
"Lmid2","larva","midgut","Larval midgut","","Bacteria","Actinobacteria","Frankiaceae",6,3907,0.153570514461223
"Lmid2","larva","midgut","Larval midgut","","Bacteria","Actinobacteria","Gaiellaceae",113,3907,2.89224468901971
"Lmid2","larva","midgut","Larval midgut","","Bacteria","Actinobacteria","Geodermatophilaceae",3,3907,0.0767852572306117
"Lmid2","larva","midgut","Larval midgut","","Bacteria","Actinobacteria","Iamiaceae",9,3907,0.230355771691835
"Lmid2","larva","midgut","Larval midgut","","Bacteria","Actinobacteria","Ilumatobacteraceae",35,3907,0.895828001023804
"Lmid2","larva","midgut","Larval midgut","","Bacteria","Actinobacteria","Intrasporangiaceae",14,3907,0.358331200409521
"Lmid2","larva","midgut","Larval midgut","","Bacteria","Actinobacteria","Kineosporiaceae",8,3907,0.204760685948298
"Lmid2","larva","midgut","Larval midgut","","Bacteria","Actinobacteria","Microbacteriaceae",7,3907,0.179165600204761
"Lmid2","larva","midgut","Larval midgut","","Bacteria","Actinobacteria","Micrococcaceae",7,3907,0.179165600204761
"Lmid2","larva","midgut","Larval midgut","","Bacteria","Actinobacteria","Micromonosporaceae",75,3907,1.91963143076529
"Lmid2","larva","midgut","Larval midgut","","Bacteria","Actinobacteria","Microtrichaceae",2,3907,0.0511901714870745
"Lmid2","larva","midgut","Larval midgut","","Bacteria","Actinobacteria","Mycobacteriaceae",35,3907,0.895828001023804
"Lmid2","larva","midgut","Larval midgut","","Bacteria","Actinobacteria","Nakamurellaceae",3,3907,0.0767852572306117
"Lmid2","larva","midgut","Larval midgut","","Bacteria","Actinobacteria","Nocardioidaceae",99,3907,2.53391348861019
"Lmid2","larva","midgut","Larval midgut","","Bacteria","Actinobacteria","Promicromonosporaceae",24,3907,0.614282057844894
"Lmid2","larva","midgut","Larval midgut","","Bacteria","Actinobacteria","Pseudonocardiaceae",53,3907,1.35653954440747
"Lmid2","larva","midgut","Larval midgut","","Bacteria","Actinobacteria","Rubrobacteriaceae",2,3907,0.0511901714870745
"Lmid2","larva","midgut","Larval midgut","","Bacteria","Actinobacteria","Solirubrobacteraceae",132,3907,3.37855131814692
"Lmid2","larva","midgut","Larval midgut","","Bacteria","Actinobacteria","Sporichthyaceae",2,3907,0.0511901714870745
"Lmid2","larva","midgut","Larval midgut","","Bacteria","Actinobacteria","Streptomycetaceae",85,3907,2.17558228820067
"Lmid2","larva","midgut","Larval midgut","","Bacteria","Actinobacteria","Streptosporangiaceae",13,3907,0.332736114665984
"Lmid2","larva","midgut","Larval midgut","","Bacteria","Actinobacteria","Thermomonosporaceae",16,3907,0.409521371896596
"Lmid2","larva","midgut","Larval midgut","","Bacteria","Actinobacteria","uncultured",230,3907,5.88686972101357
"Lmid2","larva","midgut","Larval midgut","","Bacteria","Actinobacteria","uncultured bacterium",18,3907,0.46071154338367
"Lmid2","larva","midgut","Larval midgut","","Bacteria","Bacteroidetes","Chitinophagaceae",5,3907,0.127975428717686
"Lmid2","larva","midgut","Larval midgut","","Bacteria","Bacteroidetes","Microscillaceae",2,3907,0.0511901714870745
"Lmid2","larva","midgut","Larval midgut","","Bacteria","Bacteroidetes","Weeksellaceae",4,3907,0.102380342974149
"Lmid2","larva","midgut","Larval midgut","","Bacteria","Chloroflexi","A4b",11,3907,0.28154594317891
"Lmid2","larva","midgut","Larval midgut","","Bacteria","Chloroflexi","AKYG1722",7,3907,0.179165600204761
"Lmid2","larva","midgut","Larval midgut","","Bacteria","Chloroflexi","Caldilineaceae",4,3907,0.102380342974149
"Lmid2","larva","midgut","Larval midgut","","Bacteria","Chloroflexi","JG30-KF-CM45",81,3907,2.07320194522652
"Lmid2","larva","midgut","Larval midgut","","Bacteria","Chloroflexi","Ktedonobacteraceae",14,3907,0.358331200409521
"Lmid2","larva","midgut","Larval midgut","","Bacteria","Chloroflexi","metagenome",3,3907,0.0767852572306117
"Lmid2","larva","midgut","Larval midgut","","Bacteria","Chloroflexi","Roseiflexaceae",4,3907,0.102380342974149
"Lmid2","larva","midgut","Larval midgut","","Bacteria","Chloroflexi","uncultured bacterium",4,3907,0.102380342974149
"Lmid2","larva","midgut","Larval midgut","","Bacteria","Entotheonellaeota","Entotheonellaceae",4,3907,0.102380342974149
"Lmid2","larva","midgut","Larval midgut","","Bacteria","Firmicutes","Alicyclobacillaceae",4,3907,0.102380342974149
"Lmid2","larva","midgut","Larval midgut","","Bacteria","Firmicutes","Bacillaceae",22,3907,0.563091886357819
"Lmid2","larva","midgut","Larval midgut","","Bacteria","Firmicutes","Erysipelotrichaceae",2,3907,0.0511901714870745
"Lmid2","larva","midgut","Larval midgut","","Bacteria","Firmicutes","Paenibacillaceae",3,3907,0.0767852572306117
"Lmid2","larva","midgut","Larval midgut","","Bacteria","Firmicutes","Peptostreptococcaceae",4,3907,0.102380342974149
"Lmid2","larva","midgut","Larval midgut","","Bacteria","Firmicutes","Thermoactinomycetaceae",4,3907,0.102380342974149
"Lmid2","larva","midgut","Larval midgut","","Bacteria","Gemmatimonadetes","Gemmatimonadaceae",15,3907,0.383926286153059
"Lmid2","larva","midgut","Larval midgut","","Bacteria","Planctomycetes","Gemmataceae",380,3907,9.72613258254415
"Lmid2","larva","midgut","Larval midgut","","Bacteria","Planctomycetes","Isosphaeraceae",66,3907,1.68927565907346
"Lmid2","larva","midgut","Larval midgut","","Bacteria","Planctomycetes","Pirellulaceae",340,3907,8.70232915280266
"Lmid2","larva","midgut","Larval midgut","","Bacteria","Planctomycetes","Rubinisphaeraceae",52,3907,1.33094445866394
"Lmid2","larva","midgut","Larval midgut","","Bacteria","Planctomycetes","uncultured",37,3907,0.947018172510878
"Lmid2","larva","midgut","Larval midgut","","Bacteria","Planctomycetes","uncultured bacterium",23,3907,0.588686972101357
"Lmid2","larva","midgut","Larval midgut","","Bacteria","Planctomycetes","WD2101 soil group",52,3907,1.33094445866394
"Lmid2","larva","midgut","Larval midgut","","Bacteria","Proteobacteria","A0839",3,3907,0.0767852572306117
"Lmid2","larva","midgut","Larval midgut","","Bacteria","Proteobacteria","bacteriap25",5,3907,0.127975428717686
"Lmid2","larva","midgut","Larval midgut","","Bacteria","Proteobacteria","BIrii41",3,3907,0.0767852572306117
"Lmid2","larva","midgut","Larval midgut","","Bacteria","Proteobacteria","Burkholderiaceae",21,3907,0.537496800614282
"Lmid2","larva","midgut","Larval midgut","","Bacteria","Proteobacteria","Caulobacteraceae",7,3907,0.179165600204761
"Lmid2","larva","midgut","Larval midgut","","Bacteria","Proteobacteria","D05-2",4,3907,0.102380342974149
"Lmid2","larva","midgut","Larval midgut","","Bacteria","Proteobacteria","Desulfarculaceae",9,3907,0.230355771691835
"Lmid2","larva","midgut","Larval midgut","","Bacteria","Proteobacteria","Devosiaceae",25,3907,0.639877143588431
"Lmid2","larva","midgut","Larval midgut","","Bacteria","Proteobacteria","Dongiaceae",3,3907,0.0767852572306117
"Lmid2","larva","midgut","Larval midgut","","Bacteria","Proteobacteria","Geobacteraceae",3,3907,0.0767852572306117
"Lmid2","larva","midgut","Larval midgut","","Bacteria","Proteobacteria","Haliangiaceae",9,3907,0.230355771691835
"Lmid2","larva","midgut","Larval midgut","","Bacteria","Proteobacteria","Hyphomicrobiaceae",102,3907,2.6106987458408
"Lmid2","larva","midgut","Larval midgut","","Bacteria","Proteobacteria","Hyphomonadaceae",2,3907,0.0511901714870745
"Lmid2","larva","midgut","Larval midgut","","Bacteria","Proteobacteria","KF-JG30-B3",3,3907,0.0767852572306117
"Lmid2","larva","midgut","Larval midgut","","Bacteria","Proteobacteria","Labraceae",4,3907,0.102380342974149
"Lmid2","larva","midgut","Larval midgut","","Bacteria","Proteobacteria","Mitochondria",14,3907,0.358331200409521
"Lmid2","larva","midgut","Larval midgut","","Bacteria","Proteobacteria","Oligoflexaceae",5,3907,0.127975428717686
"Lmid2","larva","midgut","Larval midgut","","Bacteria","Proteobacteria","Phaselicystidaceae",2,3907,0.0511901714870745
"Lmid2","larva","midgut","Larval midgut","","Bacteria","Proteobacteria","Reyranellaceae",53,3907,1.35653954440747
"Lmid2","larva","midgut","Larval midgut","","Bacteria","Proteobacteria","Rhizobiaceae",56,3907,1.43332480163809
"Lmid2","larva","midgut","Larval midgut","","Bacteria","Proteobacteria","Rhizobiales Incertae Sedis",3,3907,0.0767852572306117
"Lmid2","larva","midgut","Larval midgut","","Bacteria","Proteobacteria","Rhodobacteraceae",8,3907,0.204760685948298
"Lmid2","larva","midgut","Larval midgut","","Bacteria","Proteobacteria","Rhodomicrobiaceae",11,3907,0.28154594317891
"Lmid2","larva","midgut","Larval midgut","","Bacteria","Proteobacteria","Sandaracinaceae",11,3907,0.28154594317891
"Lmid2","larva","midgut","Larval midgut","","Bacteria","Proteobacteria","SC-I-84",2,3907,0.0511901714870745
"Lmid2","larva","midgut","Larval midgut","","Bacteria","Proteobacteria","Sphingomonadaceae",68,3907,1.74046583056053
"Lmid2","larva","midgut","Larval midgut","","Bacteria","Proteobacteria","Steroidobacteraceae",14,3907,0.358331200409521
"Lmid2","larva","midgut","Larval midgut","","Bacteria","Proteobacteria","uncultured",30,3907,0.767852572306117
"Lmid2","larva","midgut","Larval midgut","","Bacteria","Proteobacteria","uncultured bacterium",7,3907,0.179165600204761
"Lmid2","larva","midgut","Larval midgut","","Bacteria","Proteobacteria","Unknown Family",16,3907,0.409521371896596
"Lmid2","larva","midgut","Larval midgut","","Bacteria","Proteobacteria","Xanthobacteraceae",379,3907,9.70053749680061
"Lmid2","larva","midgut","Larval midgut","","Bacteria","Proteobacteria","Xanthomonadaceae",44,3907,1.12618377271564
"Lmid2","larva","midgut","Larval midgut","","Bacteria","Rokubacteria","uncultured bacterium",5,3907,0.127975428717686
"Lmid2","larva","midgut","Larval midgut","","Bacteria","Tenericutes","Anaeroplasmataceae",2,3907,0.0511901714870745
"Lmid2","larva","midgut","Larval midgut","","Bacteria","Verrucomicrobia","Chthoniobacteraceae",352,3907,9.00947018172511
"Lmid2","larva","midgut","Larval midgut","","Bacteria","Verrucomicrobia","Pedosphaeraceae",6,3907,0.153570514461223
"Lmid2","larva","midgut","Larval midgut","","Bacteria","Verrucomicrobia","Rubritaleaceae",2,3907,0.0511901714870745
"Lmid2","larva","midgut","Larval midgut","","Bacteria","Verrucomicrobia","Verrucomicrobiaceae",10,3907,0.255950857435372
"Lmid2","larva","midgut","Larval midgut","","Bacteria","Verrucomicrobia","Xiphinematobacteraceae",8,3907,0.204760685948298
"Lmid3","larva","midgut","Larval midgut","","Archaea","Thaumarchaeota","Nitrososphaeraceae",10,4786,0.208942749686586
"Lmid3","larva","midgut","Larval midgut","","Bacteria","Acidobacteria","Blastocatellaceae",130,4786,2.71625574592562
"Lmid3","larva","midgut","Larval midgut","","Bacteria","Acidobacteria","Koribacteraceae",2,4786,0.0417885499373172
"Lmid3","larva","midgut","Larval midgut","","Bacteria","Acidobacteria","Pyrinomonadaceae",60,4786,1.25365649811952
"Lmid3","larva","midgut","Larval midgut","","Bacteria","Acidobacteria","Solibacteraceae (Subgroup 3)",10,4786,0.208942749686586
"Lmid3","larva","midgut","Larval midgut","","Bacteria","Acidobacteria","uncultured bacterium",111,4786,2.3192645215211
"Lmid3","larva","midgut","Larval midgut","","Bacteria","Acidobacteria","uncultured soil bacterium",2,4786,0.0417885499373172
"Lmid3","larva","midgut","Larval midgut","","Bacteria","Acidobacteria","Unknown Family",7,4786,0.14625992478061
"Lmid3","larva","midgut","Larval midgut","","Bacteria","Actinobacteria","67-14",122,4786,2.54910154617635
"Lmid3","larva","midgut","Larval midgut","","Bacteria","Actinobacteria","Acidothermaceae",26,4786,0.543251149185123
"Lmid3","larva","midgut","Larval midgut","","Bacteria","Actinobacteria","Cellulomonadaceae",24,4786,0.501462599247806
"Lmid3","larva","midgut","Larval midgut","","Bacteria","Actinobacteria","Cryptosporangiaceae",3,4786,0.0626828249059758
"Lmid3","larva","midgut","Larval midgut","","Bacteria","Actinobacteria","Frankiaceae",14,4786,0.29251984956122
"Lmid3","larva","midgut","Larval midgut","","Bacteria","Actinobacteria","Gaiellaceae",145,4786,3.0296698704555
"Lmid3","larva","midgut","Larval midgut","","Bacteria","Actinobacteria","Geodermatophilaceae",13,4786,0.271625574592562
"Lmid3","larva","midgut","Larval midgut","","Bacteria","Actinobacteria","Iamiaceae",17,4786,0.355202674467196
"Lmid3","larva","midgut","Larval midgut","","Bacteria","Actinobacteria","Ilumatobacteraceae",70,4786,1.4625992478061
"Lmid3","larva","midgut","Larval midgut","","Bacteria","Actinobacteria","Intrasporangiaceae",27,4786,0.564145424153782
"Lmid3","larva","midgut","Larval midgut","","Bacteria","Actinobacteria","Kineosporiaceae",21,4786,0.43877977434183
"Lmid3","larva","midgut","Larval midgut","","Bacteria","Actinobacteria","Microbacteriaceae",18,4786,0.376096949435855
"Lmid3","larva","midgut","Larval midgut","","Bacteria","Actinobacteria","Micrococcaceae",7,4786,0.14625992478061
